order_id,order_date,product_name,quantity,unit_price,gross_sales,discount_amount,refund_amount,net_sales,state
SS4200,2024-04-09,Anime Mystery Box,3,60,180,35.94,0,144.06,Florida
SS4201,2024-04-09,Dragon Ball Z Hat,3,22,66,3.57,0,62.43,Michigan
SS4202,2024-04-09,Naruto Hoodie,3,55,165,9.96,0,155.04,Tennessee
SS4203,2024-04-09,Anime Mystery Box,2,60,120,0,0,120,California
SS4204,2024-04-09,Dragon Ball Z Hat,2,22,44,0,0,44,California
SS4205,2024-04-09,Dragon Ball Z Hat,1,22,22,0,0,22,Arizona
SS4206,2024-04-09,Anime Mystery Box,3,60,180,26.99,0,153.01,Ohio
SS4207,2024-04-09,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Colorado
SS4208,2024-04-10,Attack on Titan T-Shirt,3,28,84,0,0,84,California
SS4209,2024-04-10,My Hero Academia Backpack,1,48,48,0,0,48,California
SS4210,2024-04-10,Naruto Hoodie,1,55,55,0,0,55,Texas
SS4211,2024-04-10,Anime Mystery Box,3,60,180,0,180,0,Florida
SS4212,2024-04-10,Naruto Hoodie,1,55,55,10.16,0,44.84,Texas
SS4213,2024-04-10,Anime Mystery Box,1,60,60,0,0,60,Texas
SS4214,2024-04-10,Anime Mystery Box,2,60,120,13.26,0,106.74,Virginia
SS4215,2024-04-11,Anime Mystery Box,1,60,60,0,60,0,Michigan
SS4216,2024-04-11,Anime Mystery Box,1,60,60,0,0,60,California
SS4217,2024-04-11,One Piece Figure,3,35,105,10.42,0,94.58,Tennessee
SS4218,2024-04-11,Naruto Hoodie,1,55,55,0,0,55,California
SS4219,2024-04-11,Demon Slayer Poster,3,15,45,0,45,0,California
SS4220,2024-04-11,Naruto Hoodie,3,55,165,0,0,165,Texas
SS4221,2024-04-11,Anime Mystery Box,3,60,180,0,0,180,Florida
SS4222,2024-04-11,Anime Mystery Box,1,60,60,0,0,60,Nevada
SS4223,2024-04-11,Anime Mystery Box,3,60,180,0,0,180,Florida
SS4224,2024-04-11,Anime Mystery Box,3,60,180,0,0,180,Florida
SS4225,2024-04-11,Anime Mystery Box,3,60,180,0,0,180,Arizona
SS4226,2024-04-12,Naruto Hoodie,3,55,165,0,165,0,California
SS4227,2024-04-12,Anime Mystery Box,2,60,120,0,0,120,Texas
SS4228,2024-04-12,Naruto Hoodie,3,55,165,0,0,165,Florida
SS4229,2024-04-12,Dragon Ball Z Hat,1,22,22,0,0,22,Missouri
SS4230,2024-04-12,Dragon Ball Z Hat,3,22,66,4.21,0,61.79,New York
SS4231,2024-04-12,Naruto Hoodie,3,55,165,31.18,0,133.82,Florida
SS4232,2024-04-12,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Florida
SS4233,2024-04-12,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Washington
SS4234,2024-04-12,Anime Mystery Box,3,60,180,0,0,180,Virginia
SS4235,2024-04-12,Demon Slayer Poster,2,15,30,0,0,30,New York
SS4236,2024-04-13,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Texas
SS4237,2024-04-13,Jujutsu Kaisen Keychain,1,8,8,0,0,8,California
SS4238,2024-04-13,Naruto Hoodie,2,55,110,0,0,110,Michigan
SS4239,2024-04-13,Naruto Hoodie,3,55,165,28.05,0,136.95,Florida
SS4240,2024-04-13,Attack on Titan T-Shirt,3,28,84,0,84,0,Texas
SS4241,2024-04-13,My Hero Academia Backpack,2,48,96,10.32,0,85.68,California
SS4242,2024-04-13,My Hero Academia Backpack,3,48,144,26.06,117.94,0,Texas
SS4243,2024-04-13,Naruto Hoodie,1,55,55,8.38,0,46.62,California
SS4244,2024-04-13,Dragon Ball Z Hat,3,22,66,13,0,53,Florida
SS4245,2024-04-13,Anime Mystery Box,3,60,180,18.62,0,161.38,California
SS4246,2024-04-13,Dragon Ball Z Hat,1,22,22,0,0,22,Texas
SS4247,2024-04-13,Naruto Hoodie,2,55,110,20.47,0,89.53,California
SS4248,2024-04-13,Anime Mystery Box,3,60,180,0,0,180,Texas
SS4249,2024-04-13,Jujutsu Kaisen Keychain,1,8,8,0,0,8,California
SS4250,2024-04-13,Anime Mystery Box,1,60,60,0,0,60,Georgia
SS4251,2024-04-13,Dragon Ball Z Hat,2,22,44,0,0,44,Florida
SS4252,2024-04-13,Anime Mystery Box,2,60,120,0,0,120,California
SS4253,2024-04-14,My Hero Academia Backpack,2,48,96,13.23,0,82.77,Florida
SS4254,2024-04-14,Attack on Titan T-Shirt,2,28,56,0,0,56,Florida
SS4255,2024-04-14,Anime Mystery Box,2,60,120,0,0,120,Virginia
SS4256,2024-04-14,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Texas
SS4257,2024-04-14,Demon Slayer Poster,1,15,15,0,15,0,Washington
SS4258,2024-04-14,Attack on Titan T-Shirt,3,28,84,0,0,84,California
SS4259,2024-04-14,One Piece Figure,2,35,70,0,0,70,California
SS4260,2024-04-14,Naruto Hoodie,1,55,55,0,0,55,Virginia
SS4261,2024-04-14,Jujutsu Kaisen Keychain,2,8,16,1.32,0,14.68,Texas
SS4262,2024-04-14,Naruto Hoodie,3,55,165,0,0,165,California
SS4263,2024-04-14,Dragon Ball Z Hat,3,22,66,7.01,0,58.99,New York
SS4264,2024-04-15,Naruto Hoodie,3,55,165,0,0,165,Florida
SS4265,2024-04-15,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Illinois
SS4266,2024-04-15,Jujutsu Kaisen Keychain,3,8,24,2.38,0,21.62,Texas
SS4267,2024-04-15,Naruto Hoodie,3,55,165,0,0,165,California
SS4268,2024-04-15,Naruto Hoodie,2,55,110,20.27,0,89.73,Texas
SS4269,2024-04-15,Attack on Titan T-Shirt,3,28,84,5.5,0,78.5,Texas
SS4270,2024-04-15,Anime Mystery Box,1,60,60,0,0,60,Florida
SS4271,2024-04-15,Naruto Hoodie,1,55,55,0,0,55,Florida
SS4272,2024-04-15,Anime Mystery Box,3,60,180,0,0,180,Florida
SS4273,2024-04-15,Naruto Hoodie,1,55,55,0,55,0,Florida
SS4274,2024-04-15,Naruto Hoodie,2,55,110,0,0,110,Texas
SS4275,2024-04-15,Naruto Hoodie,3,55,165,0,165,0,California
SS4276,2024-04-15,My Hero Academia Backpack,2,48,96,4.98,0,91.02,Ohio
SS4277,2024-04-15,Demon Slayer Poster,1,15,15,0,0,15,Illinois
SS4278,2024-04-15,One Piece Figure,3,35,105,0,0,105,Illinois
SS4279,2024-04-15,Naruto Hoodie,2,55,110,0,0,110,Colorado
SS4280,2024-04-16,Dragon Ball Z Hat,2,22,44,0,0,44,Texas
SS4281,2024-04-16,Attack on Titan T-Shirt,3,28,84,0,0,84,Texas
SS4282,2024-04-16,Attack on Titan T-Shirt,1,28,28,0,0,28,California
SS4283,2024-04-16,Naruto Hoodie,2,55,110,0,0,110,Texas
SS4284,2024-04-16,Anime Mystery Box,3,60,180,0,0,180,Texas
SS4285,2024-04-16,Naruto Hoodie,2,55,110,0,0,110,Georgia
SS4286,2024-04-16,My Hero Academia Backpack,2,48,96,8.04,0,87.96,Florida
SS4287,2024-04-16,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Pennsylvania
SS4288,2024-04-16,Dragon Ball Z Hat,2,22,44,0,0,44,California
SS4289,2024-04-16,My Hero Academia Backpack,3,48,144,7.6,0,136.4,Indiana
SS4290,2024-04-16,Anime Mystery Box,1,60,60,0,0,60,Florida
SS4291,2024-04-16,Anime Mystery Box,2,60,120,0,0,120,Tennessee
SS4292,2024-04-17,Demon Slayer Poster,2,15,30,0,0,30,Florida
SS4293,2024-04-17,Attack on Titan T-Shirt,2,28,56,0,0,56,Virginia
SS4294,2024-04-17,My Hero Academia Backpack,1,48,48,5.63,0,42.37,Nevada
SS4295,2024-04-17,Anime Mystery Box,2,60,120,0,0,120,California
SS4296,2024-04-17,Naruto Hoodie,1,55,55,0,0,55,Virginia
SS4297,2024-04-17,Anime Mystery Box,2,60,120,0,0,120,Ohio
SS4298,2024-04-17,Naruto Hoodie,1,55,55,8.79,0,46.21,New York
SS4299,2024-04-18,Dragon Ball Z Hat,2,22,44,0,0,44,Illinois
SS4300,2024-04-18,Attack on Titan T-Shirt,1,28,28,0,0,28,Texas
SS4301,2024-04-18,Anime Mystery Box,1,60,60,0,0,60,Ohio
SS4302,2024-04-18,Anime Mystery Box,2,60,120,0,120,0,New Jersey
SS4303,2024-04-18,Anime Mystery Box,3,60,180,26.21,0,153.79,Texas
SS4304,2024-04-18,Dragon Ball Z Hat,1,22,22,0,0,22,California
SS4305,2024-04-18,Anime Mystery Box,2,60,120,0,0,120,California
SS4306,2024-04-18,Anime Mystery Box,3,60,180,13.9,0,166.1,Illinois
SS4307,2024-04-18,Attack on Titan T-Shirt,3,28,84,0,0,84,Virginia
SS4308,2024-04-18,Naruto Hoodie,1,55,55,8.18,0,46.82,Washington
SS4309,2024-04-18,Naruto Hoodie,1,55,55,0,0,55,Indiana
SS4310,2024-04-18,Jujutsu Kaisen Keychain,3,8,24,0,24,0,Texas
SS4311,2024-04-18,Anime Mystery Box,1,60,60,0,0,60,Washington
SS4312,2024-04-19,Naruto Hoodie,1,55,55,0,0,55,Texas
SS4313,2024-04-19,Attack on Titan T-Shirt,1,28,28,3.06,0,24.94,Florida
SS4314,2024-04-19,Anime Mystery Box,2,60,120,0,0,120,California
SS4315,2024-04-19,Jujutsu Kaisen Keychain,1,8,8,0,0,8,New York
SS4316,2024-04-19,One Piece Figure,3,35,105,6.36,0,98.64,North Carolina
SS4317,2024-04-19,Attack on Titan T-Shirt,2,28,56,0,0,56,Florida
SS4318,2024-04-19,Anime Mystery Box,2,60,120,0,0,120,New Jersey
SS4319,2024-04-19,Attack on Titan T-Shirt,3,28,84,5.12,0,78.88,Florida
SS4320,2024-04-19,Jujutsu Kaisen Keychain,1,8,8,0,0,8,California
SS4321,2024-04-19,Anime Mystery Box,1,60,60,0,0,60,Washington
SS4322,2024-04-19,Naruto Hoodie,2,55,110,18.09,0,91.91,Indiana
SS4323,2024-04-19,One Piece Figure,1,35,35,0,0,35,Massachusetts
SS4324,2024-04-19,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Texas
SS4325,2024-04-19,My Hero Academia Backpack,3,48,144,15.86,0,128.14,Texas
SS4326,2024-04-19,One Piece Figure,1,35,35,0,0,35,Texas
SS4327,2024-04-20,One Piece Figure,2,35,70,0,0,70,Arizona
SS4328,2024-04-20,Anime Mystery Box,1,60,60,0,0,60,New Jersey
SS4329,2024-04-20,Demon Slayer Poster,1,15,15,0,0,15,Tennessee
SS4330,2024-04-20,My Hero Academia Backpack,3,48,144,0,0,144,Colorado
SS4331,2024-04-20,Dragon Ball Z Hat,1,22,22,0,0,22,Texas
SS4332,2024-04-20,Naruto Hoodie,1,55,55,10.46,0,44.54,Florida
SS4333,2024-04-20,Attack on Titan T-Shirt,1,28,28,0,0,28,Florida
SS4334,2024-04-20,Naruto Hoodie,1,55,55,8.65,0,46.35,Florida
SS4335,2024-04-20,Anime Mystery Box,3,60,180,0,0,180,Florida
SS4336,2024-04-20,Attack on Titan T-Shirt,2,28,56,0,0,56,Michigan
SS4337,2024-04-21,Naruto Hoodie,1,55,55,0,0,55,Texas
SS4338,2024-04-21,Anime Mystery Box,1,60,60,0,0,60,California
SS4339,2024-04-21,Naruto Hoodie,1,55,55,0,0,55,Pennsylvania
SS4340,2024-04-21,Anime Mystery Box,1,60,60,0,0,60,Ohio
SS4341,2024-04-21,Naruto Hoodie,3,55,165,0,0,165,Pennsylvania
SS4342,2024-04-21,One Piece Figure,3,35,105,0,0,105,Texas
SS4343,2024-04-21,Naruto Hoodie,2,55,110,13.36,0,96.64,Texas
SS4344,2024-04-21,One Piece Figure,2,35,70,0,0,70,Florida
SS4345,2024-04-21,Naruto Hoodie,2,55,110,0,110,0,North Carolina
SS4346,2024-04-22,One Piece Figure,1,35,35,3.37,0,31.63,Florida
SS4347,2024-04-22,My Hero Academia Backpack,2,48,96,9.68,0,86.32,California
SS4348,2024-04-22,Dragon Ball Z Hat,3,22,66,0,0,66,California
SS4349,2024-04-22,Anime Mystery Box,1,60,60,0,0,60,Texas
SS4350,2024-04-22,Anime Mystery Box,2,60,120,0,120,0,Ohio
SS4351,2024-04-22,Naruto Hoodie,3,55,165,0,0,165,Florida
SS4352,2024-04-22,Dragon Ball Z Hat,2,22,44,0,0,44,Florida
SS4353,2024-04-22,Naruto Hoodie,2,55,110,9.6,0,100.4,Florida
SS4354,2024-04-23,Anime Mystery Box,2,60,120,0,0,120,Florida
SS4355,2024-04-23,Naruto Hoodie,3,55,165,0,0,165,Florida
SS4356,2024-04-23,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Texas
SS4357,2024-04-23,Demon Slayer Poster,3,15,45,0,0,45,Arizona
SS4358,2024-04-23,Naruto Hoodie,2,55,110,0,0,110,Florida
SS4359,2024-04-23,Dragon Ball Z Hat,1,22,22,2.93,0,19.07,Texas
SS4360,2024-04-24,Jujutsu Kaisen Keychain,1,8,8,0.73,0,7.27,California
SS4361,2024-04-24,Demon Slayer Poster,1,15,15,0,0,15,North Carolina
SS4362,2024-04-24,Demon Slayer Poster,1,15,15,0,0,15,Illinois
SS4363,2024-04-24,Naruto Hoodie,1,55,55,0,0,55,Florida
SS4364,2024-04-24,Demon Slayer Poster,2,15,30,0,0,30,Pennsylvania
SS4365,2024-04-24,Attack on Titan T-Shirt,2,28,56,4.79,0,51.21,California
SS4366,2024-04-24,Naruto Hoodie,2,55,110,0,0,110,New Jersey
SS4367,2024-04-24,Naruto Hoodie,2,55,110,0,0,110,Tennessee
SS4368,2024-04-24,My Hero Academia Backpack,1,48,48,0,0,48,Florida
SS4369,2024-04-24,Anime Mystery Box,1,60,60,7.18,0,52.82,California
SS4370,2024-04-24,Anime Mystery Box,2,60,120,0,0,120,Washington
SS4371,2024-04-24,Naruto Hoodie,1,55,55,0,0,55,Illinois
SS4372,2024-04-25,Naruto Hoodie,1,55,55,0,0,55,New Jersey
SS4373,2024-04-25,Anime Mystery Box,2,60,120,0,0,120,Indiana
SS4374,2024-04-25,Anime Mystery Box,3,60,180,0,0,180,Florida
SS4375,2024-04-25,Demon Slayer Poster,3,15,45,0,0,45,Nevada
SS4376,2024-04-25,Dragon Ball Z Hat,3,22,66,0,0,66,Missouri
SS4377,2024-04-25,Anime Mystery Box,2,60,120,0,0,120,California
SS4378,2024-04-25,Demon Slayer Poster,1,15,15,0,0,15,Georgia
SS4379,2024-04-25,Naruto Hoodie,2,55,110,11.49,0,98.51,Colorado
SS4380,2024-04-25,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Michigan
SS4381,2024-04-25,Jujutsu Kaisen Keychain,2,8,16,0,0,16,California
SS4382,2024-04-25,Attack on Titan T-Shirt,1,28,28,0,0,28,Florida
SS4383,2024-04-25,Anime Mystery Box,2,60,120,0,0,120,Texas
SS4384,2024-04-25,Anime Mystery Box,3,60,180,0,0,180,California
SS4385,2024-04-25,Anime Mystery Box,3,60,180,0,0,180,California
SS4386,2024-04-25,Attack on Titan T-Shirt,2,28,56,0,0,56,Texas
SS4387,2024-04-25,Demon Slayer Poster,2,15,30,5.25,0,24.75,California
SS4388,2024-04-26,Anime Mystery Box,1,60,60,0,0,60,California
SS4389,2024-04-26,Naruto Hoodie,2,55,110,0,0,110,Virginia
SS4390,2024-04-26,My Hero Academia Backpack,1,48,48,0,0,48,Michigan
SS4391,2024-04-26,My Hero Academia Backpack,3,48,144,0,0,144,Texas
SS4392,2024-04-26,Naruto Hoodie,2,55,110,0,0,110,Texas
SS4393,2024-04-26,Naruto Hoodie,3,55,165,0,0,165,Massachusetts
SS4394,2024-04-26,Dragon Ball Z Hat,3,22,66,0,0,66,Florida
SS4395,2024-04-26,Demon Slayer Poster,2,15,30,4.53,0,25.47,Texas
SS4396,2024-04-27,Anime Mystery Box,3,60,180,0,0,180,Texas
SS4397,2024-04-27,Anime Mystery Box,2,60,120,0,0,120,California
SS4398,2024-04-27,Anime Mystery Box,2,60,120,0,120,0,Washington
SS4399,2024-04-27,Naruto Hoodie,2,55,110,0,0,110,New Jersey
SS4400,2024-04-27,Dragon Ball Z Hat,1,22,22,0,0,22,Missouri
SS4401,2024-04-27,Naruto Hoodie,2,55,110,15.38,94.62,0,California
SS4402,2024-04-27,Anime Mystery Box,3,60,180,0,0,180,Texas
SS4403,2024-04-27,Naruto Hoodie,1,55,55,9.5,0,45.5,Texas
SS4404,2024-04-27,Anime Mystery Box,3,60,180,20.79,0,159.21,Texas
SS4405,2024-04-27,Anime Mystery Box,1,60,60,0,0,60,North Carolina
SS4406,2024-04-27,Jujutsu Kaisen Keychain,1,8,8,1.01,6.99,0,Florida
SS4407,2024-04-27,Anime Mystery Box,1,60,60,0,0,60,Texas
SS4408,2024-04-27,Anime Mystery Box,3,60,180,0,0,180,Florida
SS4409,2024-04-27,Naruto Hoodie,2,55,110,21.25,0,88.75,Colorado
SS4410,2024-04-27,Naruto Hoodie,3,55,165,0,0,165,Missouri
SS4411,2024-04-28,Naruto Hoodie,1,55,55,0,0,55,North Carolina
SS4412,2024-04-28,Attack on Titan T-Shirt,3,28,84,6.54,0,77.46,Texas
SS4413,2024-04-28,Naruto Hoodie,3,55,165,0,0,165,Texas
SS4414,2024-04-28,Naruto Hoodie,1,55,55,0,0,55,Texas
SS4415,2024-04-28,Anime Mystery Box,3,60,180,0,0,180,Texas
SS4416,2024-04-28,Anime Mystery Box,3,60,180,20.24,0,159.76,Texas
SS4417,2024-04-28,Naruto Hoodie,3,55,165,0,0,165,California
SS4418,2024-04-28,Naruto Hoodie,1,55,55,0,0,55,New York
SS4419,2024-04-28,One Piece Figure,1,35,35,0,0,35,Ohio
SS4420,2024-04-28,Demon Slayer Poster,2,15,30,0,0,30,New Jersey
SS4421,2024-04-28,Dragon Ball Z Hat,2,22,44,0,0,44,Florida
SS4422,2024-04-28,Demon Slayer Poster,2,15,30,5.37,0,24.63,Texas
SS4423,2024-04-28,Attack on Titan T-Shirt,3,28,84,0,0,84,Florida
SS4424,2024-04-28,Anime Mystery Box,2,60,120,0,0,120,New York
SS4425,2024-04-28,Anime Mystery Box,3,60,180,0,180,0,New Jersey
SS4426,2024-04-28,Demon Slayer Poster,3,15,45,0,0,45,Texas
SS4427,2024-04-29,My Hero Academia Backpack,2,48,96,0,0,96,Florida
SS4428,2024-04-29,Attack on Titan T-Shirt,1,28,28,4.08,0,23.92,Massachusetts
SS4429,2024-04-29,Anime Mystery Box,2,60,120,0,0,120,Michigan
SS4430,2024-04-29,Naruto Hoodie,2,55,110,0,0,110,Florida
SS4431,2024-04-29,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Texas
SS4432,2024-04-29,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Texas
SS4433,2024-04-29,Attack on Titan T-Shirt,2,28,56,0,0,56,California
SS4434,2024-04-29,Naruto Hoodie,1,55,55,0,0,55,Georgia
SS4435,2024-04-30,Naruto Hoodie,1,55,55,0,0,55,Texas
SS4436,2024-04-30,Naruto Hoodie,3,55,165,12.81,0,152.19,Washington
SS4437,2024-04-30,Anime Mystery Box,2,60,120,0,0,120,Ohio
SS4438,2024-04-30,Naruto Hoodie,2,55,110,0,0,110,Ohio
SS4439,2024-04-30,Anime Mystery Box,3,60,180,27.12,0,152.88,Texas
SS4440,2024-04-30,Anime Mystery Box,2,60,120,0,0,120,California
SS4441,2024-04-30,Demon Slayer Poster,2,15,30,0,0,30,Indiana
SS4442,2024-04-30,Anime Mystery Box,1,60,60,0,0,60,Massachusetts
SS4443,2024-04-30,Naruto Hoodie,3,55,165,0,0,165,North Carolina
SS4444,2024-04-30,Naruto Hoodie,3,55,165,17.96,0,147.04,Texas
SS4445,2024-04-30,Anime Mystery Box,3,60,180,0,0,180,California
SS4446,2024-04-30,Anime Mystery Box,2,60,120,0,0,120,Illinois
SS4447,2024-04-30,Demon Slayer Poster,2,15,30,5.54,0,24.46,Georgia
SS4448,2024-05-01,Naruto Hoodie,1,55,55,3.11,0,51.89,California
SS4449,2024-05-01,Naruto Hoodie,1,55,55,0,0,55,Texas
SS4450,2024-05-01,One Piece Figure,2,35,70,0,0,70,Colorado
SS4451,2024-05-01,Naruto Hoodie,1,55,55,9.47,0,45.53,New York
SS4452,2024-05-01,Anime Mystery Box,1,60,60,0,60,0,Georgia
SS4453,2024-05-01,Demon Slayer Poster,2,15,30,5.26,0,24.74,Florida
SS4454,2024-05-01,Attack on Titan T-Shirt,1,28,28,0,0,28,Texas
SS4455,2024-05-01,Naruto Hoodie,1,55,55,10.08,0,44.92,Indiana
SS4456,2024-05-01,Anime Mystery Box,3,60,180,0,180,0,California
SS4457,2024-05-02,Demon Slayer Poster,2,15,30,3.93,0,26.07,Florida
SS4458,2024-05-02,Naruto Hoodie,1,55,55,0,0,55,Georgia
SS4459,2024-05-02,Anime Mystery Box,3,60,180,0,180,0,Texas
SS4460,2024-05-02,My Hero Academia Backpack,3,48,144,8.01,0,135.99,Florida
SS4461,2024-05-02,Demon Slayer Poster,3,15,45,0,0,45,Missouri
SS4462,2024-05-02,Anime Mystery Box,2,60,120,0,0,120,California
SS4463,2024-05-02,Naruto Hoodie,1,55,55,0,0,55,Virginia
SS4464,2024-05-02,Anime Mystery Box,1,60,60,0,0,60,New York
SS4465,2024-05-02,Naruto Hoodie,1,55,55,0,0,55,Washington
SS4466,2024-05-02,One Piece Figure,3,35,105,0,0,105,California
SS4467,2024-05-02,Demon Slayer Poster,1,15,15,2.87,0,12.13,Nevada
SS4468,2024-05-02,Anime Mystery Box,1,60,60,0,0,60,Tennessee
SS4469,2024-05-02,Anime Mystery Box,3,60,180,35.74,0,144.26,California
SS4470,2024-05-02,Anime Mystery Box,1,60,60,0,0,60,California
SS4471,2024-05-03,My Hero Academia Backpack,2,48,96,0,0,96,California
SS4472,2024-05-03,Jujutsu Kaisen Keychain,3,8,24,2.84,0,21.16,California
SS4473,2024-05-03,Demon Slayer Poster,1,15,15,0,0,15,Texas
SS4474,2024-05-03,Demon Slayer Poster,2,15,30,0,0,30,Florida
SS4475,2024-05-03,Anime Mystery Box,1,60,60,0,0,60,Tennessee
SS4476,2024-05-03,Attack on Titan T-Shirt,2,28,56,6.45,0,49.55,Texas
SS4477,2024-05-03,Anime Mystery Box,3,60,180,0,0,180,Florida
SS4478,2024-05-03,One Piece Figure,1,35,35,0,0,35,Texas
SS4479,2024-05-03,Anime Mystery Box,1,60,60,0,0,60,California
SS4480,2024-05-03,Naruto Hoodie,1,55,55,0,0,55,Texas
SS4481,2024-05-03,Anime Mystery Box,1,60,60,0,0,60,Ohio
SS4482,2024-05-04,Anime Mystery Box,2,60,120,11.08,0,108.92,Florida
SS4483,2024-05-04,One Piece Figure,3,35,105,12.12,0,92.88,Florida
SS4484,2024-05-04,Anime Mystery Box,1,60,60,9.74,0,50.26,Pennsylvania
SS4485,2024-05-04,Naruto Hoodie,2,55,110,0,0,110,Arizona
SS4486,2024-05-04,My Hero Academia Backpack,1,48,48,3.77,0,44.23,Illinois
SS4487,2024-05-04,Naruto Hoodie,1,55,55,4.77,0,50.23,Pennsylvania
SS4488,2024-05-04,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Florida
SS4489,2024-05-04,One Piece Figure,1,35,35,3.85,0,31.15,Florida
SS4490,2024-05-04,One Piece Figure,1,35,35,0,35,0,Ohio
SS4491,2024-05-04,Anime Mystery Box,3,60,180,20.24,0,159.76,Texas
SS4492,2024-05-04,Attack on Titan T-Shirt,3,28,84,0,0,84,Indiana
SS4493,2024-05-04,Naruto Hoodie,1,55,55,0,0,55,California
SS4494,2024-05-04,Naruto Hoodie,1,55,55,4.64,0,50.36,Indiana
SS4495,2024-05-04,Naruto Hoodie,1,55,55,0,55,0,Texas
SS4496,2024-05-04,Anime Mystery Box,3,60,180,24.52,0,155.48,Texas
SS4497,2024-05-04,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Michigan
SS4498,2024-05-04,One Piece Figure,1,35,35,0,0,35,California
SS4499,2024-05-04,Anime Mystery Box,2,60,120,0,0,120,Georgia
SS4500,2024-05-05,Naruto Hoodie,3,55,165,0,0,165,Nevada
SS4501,2024-05-05,Naruto Hoodie,3,55,165,0,0,165,Texas
SS4502,2024-05-05,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Texas
SS4503,2024-05-05,Naruto Hoodie,2,55,110,0,0,110,Florida
SS4504,2024-05-05,Naruto Hoodie,3,55,165,0,165,0,Texas
SS4505,2024-05-05,Anime Mystery Box,2,60,120,0,0,120,Florida
SS4506,2024-05-05,Anime Mystery Box,1,60,60,8.66,0,51.34,North Carolina
SS4507,2024-05-05,Anime Mystery Box,3,60,180,0,0,180,Nevada
SS4508,2024-05-05,Attack on Titan T-Shirt,3,28,84,0,0,84,Florida
SS4509,2024-05-05,My Hero Academia Backpack,2,48,96,0,0,96,Texas
SS4510,2024-05-05,Jujutsu Kaisen Keychain,3,8,24,1.43,0,22.57,Indiana
SS4511,2024-05-05,Anime Mystery Box,2,60,120,0,0,120,California
SS4512,2024-05-05,Attack on Titan T-Shirt,2,28,56,0,0,56,California
SS4513,2024-05-05,One Piece Figure,3,35,105,0,0,105,California
SS4514,2024-05-05,Naruto Hoodie,1,55,55,0,0,55,Illinois
SS4515,2024-05-05,Anime Mystery Box,2,60,120,0,0,120,California
SS4516,2024-05-05,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Nevada
SS4517,2024-05-06,Attack on Titan T-Shirt,3,28,84,0,0,84,California
SS4518,2024-05-06,Naruto Hoodie,1,55,55,0,0,55,Texas
SS4519,2024-05-06,One Piece Figure,2,35,70,0,0,70,California
SS4520,2024-05-06,Demon Slayer Poster,2,15,30,0,0,30,Texas
SS4521,2024-05-06,Dragon Ball Z Hat,3,22,66,0,66,0,Illinois
SS4522,2024-05-06,Anime Mystery Box,2,60,120,0,0,120,North Carolina
SS4523,2024-05-06,Naruto Hoodie,1,55,55,0,0,55,Texas
SS4524,2024-05-06,Naruto Hoodie,3,55,165,0,0,165,Florida
SS4525,2024-05-06,Anime Mystery Box,3,60,180,0,180,0,Florida
SS4526,2024-05-07,Demon Slayer Poster,3,15,45,0,0,45,Arizona
SS4527,2024-05-07,One Piece Figure,1,35,35,0,0,35,Missouri
SS4528,2024-05-07,Attack on Titan T-Shirt,1,28,28,2.38,25.62,0,Florida
SS4529,2024-05-07,Anime Mystery Box,2,60,120,17.18,0,102.82,Colorado
SS4530,2024-05-07,My Hero Academia Backpack,3,48,144,0,0,144,North Carolina
SS4531,2024-05-07,Jujutsu Kaisen Keychain,2,8,16,0,16,0,California
SS4532,2024-05-07,Naruto Hoodie,3,55,165,0,0,165,Washington
SS4533,2024-05-07,Naruto Hoodie,3,55,165,11.43,0,153.57,Washington
SS4534,2024-05-07,Anime Mystery Box,2,60,120,0,0,120,California
SS4535,2024-05-07,My Hero Academia Backpack,3,48,144,15.37,0,128.63,Florida
SS4536,2024-05-07,Naruto Hoodie,2,55,110,0,0,110,North Carolina
SS4537,2024-05-07,Anime Mystery Box,2,60,120,0,0,120,Tennessee
SS4538,2024-05-07,Demon Slayer Poster,3,15,45,0,0,45,California
SS4539,2024-05-07,Anime Mystery Box,1,60,60,0,0,60,Missouri
SS4540,2024-05-07,Naruto Hoodie,2,55,110,18.97,0,91.03,California
SS4541,2024-05-08,Dragon Ball Z Hat,1,22,22,1.34,0,20.66,Florida
SS4542,2024-05-08,Naruto Hoodie,2,55,110,0,0,110,New Jersey
SS4543,2024-05-08,Anime Mystery Box,1,60,60,0,0,60,Texas
SS4544,2024-05-08,Anime Mystery Box,1,60,60,0,0,60,Michigan
SS4545,2024-05-08,Dragon Ball Z Hat,1,22,22,0,0,22,Texas
